id,sector,barrio,tarifa_base,recargo_distancia,tarifa_total,tiempo_estimado,distancia_aprox_km
126,OR MEDIO CONJUNTOS Y CONDONINIOS SE,TORRES DEL MEDITERRENO,9000,0,9000,30-40 min,6.0
127,SECTOR TERMINAL,TERMINAL DE TRANSPORTE,10000,0,10000,30-40 min,6.0
128,SECTOR TERMINAL,"QUINTA DE MORELIA 1,2,3",10000,0,10000,30-40 min,6.0
129,SECTOR TERMINAL,CONDOMINIO VILLAVENTO,10000,0,10000,30-40 min,6.0
130,SECTOR TERMINAL,CONDOMINIO CIUDAD REAL,10000,0,10000,30-40 min,6.0
131,SECTOR TERMINAL,TORRES DE PRADERA,10000,0,10000,30-40 min,6.0
132,SECTOR TERMINAL,CONDOMINIO VILLA VALERIA,10000,0,10000,30-40 min,6.0
133,SECTOR GENERAL,CONDOMINIO CANAGUAY,10000,0,10000,30-40 min,6.0
134,SECTOR GENERAL,JARDINES DE SANTORINE,10000,0,10000,30-40 min,6.0
135,SECTOR GENERAL,LLANO REAL CLUB HOUSE,10000,0,10000,30-40 min,6.0
136,SECTOR GENERAL,PALMAS DE VALLARTA,10000,0,10000,30-40 min,6.0
137,SECTOR GENERAL,CONJUNTO TERRABELA,10000,0,10000,30-40 min,6.0
138,SECTOR GENERAL,BOSQUES DE MORELIA,10000,0,10000,30-40 min,6.0
139,SECTOR GENERAL,"NUEVA ESPERANZA 1,2",10000,0,10000,30-40 min,6.0
140,SECTOR GENERAL,CONDOMINIO SIENDA MANOY,10000,0,10000,30-40 min,6.0
141,SECTOR GENERAL,QUINTAS DE SANTA CLARA,10000,0,10000,30-40 min,6.0
142,SECTOR GENERAL,BARRIO VILLA DEL ALCARABAN,10000,0,10000,30-40 min,6.0
143,SECTOR GENERAL,URBANIZACION CALATRABA,10000,0,10000,30-40 min,6.0
144,SECTOR GENERAL,TERRA VERDE,10000,0,10000,30-40 min,6.0
145,SECTOR GENERAL,ALAMEDA DEL BOSQUE,10000,0,10000,30-40 min,6.0
146,SECTOR GENERAL,REMANSOS DEL LLANO,10000,0,10000,30-40 min,6.0
147,SECTOR GENERAL,SAN GERARDO,10000,0,10000,30-40 min,6.0
148,SECTOR GENERAL,TERRA VELA,10000,0,10000,30-40 min,6.0
149,SECTOR AMARILO,AMARILO MORICHAL,14000,0,14000,35-50 min,8.5
150,SECTOR AMARILO,AMARILO CIMARON,14000,0,14000,35-50 min,8.5
151,SECTOR AMARILO,AMARILO ALBORADA,14000,0,14000,35-50 min,8.5
152,SECTOR AMARILO,AMARILO PIEDEMONTE,14000,0,14000,35-50 min,8.5
153,SECTOR AMARILO,AMARILO ARAUCO,14000,0,14000,35-50 min,8.5
154,SECTOR AMARILO,AMARILO ZAINOS,14000,0,14000,35-50 min,8.5
155,SECTOR AMARILO,"AMARILO PASOLLONO 1,2,3,4",14000,0,14000,35-50 min,8.5
156,SECTOR AMARILO,AMARILO ALCARABN,14000,0,14000,35-50 min,8.5
157,SECTOR AMARILO,AMARILO MAPIRE,14000,0,14000,35-50 min,8.5
158,SECTOR AMARILO,AMARILO OCARROS,14000,0,14000,35-50 min,8.5
159,SECTOR AMARILO,AMARILO ARBOLEDA CAMPESTRE,14000,0,14000,35-50 min,8.5
160,SECTOR AMARILO,AMARILO PRADO VERDE,14000,0,14000,35-50 min,8.5
161,SECTOR AMARILO,AMARILO ARBOLEDA CAMPESTRE IV 4,14000,0,14000,35-50 min,8.5
162,SECTOR AMARILO,"AMARILO LLANO ALTO 1,2,3,4",14000,0,14000,35-50 min,8.5
163,SECTOR AMARILO,VILLA HERMOSA,13000,0,13000,35-50 min,8.5
164,SECTOR AMARILO,CONDOMINIO CAMPSTRE CARACOLI,16000,0,16000,35-50 min,8.5
165,SECTOR AMARILO,GIMNASIO LOS ALCAZARES,16000,0,16000,35-50 min,8.5
166,S SECTOR LOS CENTAUR,"MULTIFAMILIARES CENTAUROS BLOQUE A,B,C,D",14000,0,14000,35-50 min,8.5
167,S SECTOR LOS CENTAUR,PORTALES DE GRATAMIRA,14000,0,14000,35-50 min,8.5
168,S SECTOR LOS CENTAUR,BALCONES DE GRATAMIRA,14000,0,14000,35-50 min,8.5
169,SECTOR GENERAL,"TORRES DE SALERMO 1,2",14000,0,14000,35-50 min,8.5
170,SECTOR GENERAL,CONDOMINIO SANTA ANA,14000,0,14000,35-50 min,8.5
171,SECTOR GENERAL,CONDOMINIO LA FONTANA,14000,0,14000,35-50 min,8.5
172,SECTOR GENERAL,CONDOMINIO SANTA PAULA,14000,0,14000,35-50 min,8.5
173,SECTOR GENERAL,PRADOS DE MARICURE,14000,0,14000,35-50 min,8.5
174,SECTOR GENERAL,UNIVERSIDAD UNIMINUTO,14000,0,14000,35-50 min,8.5
175,SECTOR GENERAL,CANCHA SINTETICA QUARZO,14000,0,14000,35-50 min,8.5
176,SECTOR GENERAL,RENAUULT CASATORO,13000,0,13000,35-50 min,8.5
177,SECTOR GENERAL,CHEVROLET,13000,0,13000,35-50 min,8.5
178,SECTOR GENERAL,NISSAN,13000,0,13000,35-50 min,8.5
179,SECTOR GENERAL,SUZUKI ALCALA MOTOR,13000,0,13000,35-50 min,8.5
180,SECTOR GENERAL,CANCHA MONACO,12000,0,12000,35-50 min,8.5
181,SECTOR GENERAL,BAR TERRAZA,13000,0,13000,35-50 min,8.5
182,SECTOR BARZAL,7 DE AGOSTO,9000,0,9000,30-40 min,6.0
183,SECTOR BARZAL,BARZAL BAJO,9000,0,9000,30-40 min,6.0
184,SECTOR BARZAL,BARZAL ALTO,9000,0,9000,30-40 min,6.0
185,SECTOR BARZAL,CLUB VILLAVICENCIO,10000,0,10000,30-40 min,6.0
186,SECTOR BARZAL,MESETAS,10000,0,10000,30-40 min,6.0
187,SECTOR BARZAL,ELECTRIFICADORA EMSA,13000,0,13000,35-50 min,8.5
188,SECTOR BARZAL,BALATA,11000,0,11000,35-50 min,8.5
189,SECTOR BARZAL,CAMOA,10000,0,10000,30-40 min,6.0
190,SECTOR BARZAL,SALLE,10000,0,10000,30-40 min,6.0
191,SECTOR BARZAL,POZO VEIENTE,10000,0,10000,30-40 min,6.0
192,SECTOR BARZAL,RECODO BARZAL,13000,0,13000,35-50 min,8.5
193,SECTOR BARZAL,AZOTEA,10000,0,10000,30-40 min,6.0
194,SECTOR SALUD BARZA,HOSPITAL DEPARTAMENTAL,10000,0,10000,30-40 min,6.0
195,SECTOR SALUD BARZA,HOSPITAL DE LA GENTE,10000,0,10000,30-40 min,6.0
196,SECTOR SALUD BARZA,LIGA CONTRA EL CANCER,10000,0,10000,30-40 min,6.0
197,SECTOR SALUD BARZA,SOMOS,10000,0,10000,30-40 min,6.0
198,SECTOR SALUD BARZA,CLINICA PRIMAVERA,10000,0,10000,30-40 min,6.0
199,SECTOR SALUD BARZA,CLINICA META,9000,0,9000,30-40 min,6.0
200,SECTOR SALUD BARZA,NUEVA CLINICA BARZAL,9000,0,9000,30-40 min,6.0
201,SECTOR GENERAL,SERVIMEDICOS,9000,0,9000,30-40 min,6.0
202,SECTOR GENERAL,SANITAS,9000,0,9000,30-40 min,6.0
203,SECTOR GENERAL,CAJACOPI BARZAL,9000,0,9000,30-40 min,6.0
204,SECTOR GENERAL,CLINICA CARDIOVASCULAR,9000,0,9000,30-40 min,6.0
205,SECTOR GENERAL,SALUDA TOTAL,9000,0,9000,30-40 min,6.0
206,SECTOR GENERAL,CAPILLAS DE LA FE,9000,0,9000,30-40 min,6.0
207,SECTOR GENERAL,IPS MONTANO MEDICAL BUQUE,9000,0,9000,30-40 min,6.0
208,SECTOR GENERAL,IPS CUIDAR BUQUE,11000,0,11000,35-50 min,8.5
209,SECTOR GENERAL,IPS CENTRO MERDICO DE REHABULITACION,11000,0,11000,35-50 min,8.5
210,SECTOR GENERAL,IPS CENTRO TERAPEUTICO INTEGRAL,11000,0,11000,35-50 min,8.5
211,SECTOR GENERAL,LABORATORIO CLINICO,11000,0,11000,35-50 min,8.5
212,SECTOR GENERAL,UNIDAD AMBULATORIA DE ALTA COMPLEJI,10000,0,10000,30-40 min,6.0
213,SECTOR GENERAL,IPS MULTISALUD,9000,0,9000,30-40 min,6.0
214,SECTOR GENERAL,IPS PREVIS,9000,0,9000,30-40 min,6.0
215,SECTOR GENERAL,IPS REHABILITAR,9000,0,9000,30-40 min,6.0
216,SECTOR GENERAL,IPS SANTA BARBARA,9000,0,9000,30-40 min,6.0
217,SECTOR GENERAL,CLINICA OCULAR BUQUE,10000,0,10000,30-40 min,6.0
218,SECTOR GRAMA,EMPORIO,10000,0,10000,30-40 min,6.0
219,SECTOR GRAMA,TRIUNFO,10000,0,10000,30-40 min,6.0
220,SECTOR GRAMA,GALAN,11000,0,11000,35-50 min,8.5
221,SECTOR GRAMA,ALCACERES,12000,0,12000,35-50 min,8.5
222,SECTOR GRAMA,ESMERALDA,12000,0,12000,35-50 min,8.5
223,SECTOR GRAMA,GRAMA,12000,0,12000,35-50 min,8.5
224,SECTOR GRAMA,ESCUELA DE CARABINEROS,12000,0,12000,35-50 min,8.5
225,SECTOR GRAMA,DOCE DE OCTUBRE,12000,0,12000,35-50 min,8.5
226,SECTOR GRAMA,SANTA JOSEFA MILITAR,12000,0,12000,35-50 min,8.5
227,SECTOR GRAMA,SAN FELIPE,12000,0,12000,35-50 min,8.5
228,SECTOR GRAMA,PANORAMA,12000,0,12000,35-50 min,8.5
229,SECTOR GRAMA,VIRREY,12000,0,12000,35-50 min,8.5
230,SECTOR GRAMA,CAMPIÑA,13000,0,13000,35-50 min,8.5
231,SECTOR GRAMA,CHAPINERO BAJO,13000,0,13000,35-50 min,8.5
232,SECTOR GRAMA,CHAPINERO ALTO,13000,0,13000,35-50 min,8.5
233,SECTOR GRAMA,NUEVA GRANADA,13000,0,13000,35-50 min,8.5
234,SECTOR GRAMA,RONDINELA,13000,0,13000,35-50 min,8.5
235,SECTOR GENERAL,PRADERA,13000,0,13000,35-50 min,8.5
236,DIFICIOS SECTOR GRAMA CONJUNTOS Y,CONDOMINIO PUERTA DEL SOL,12000,0,12000,35-50 min,8.5
237,DIFICIOS SECTOR GRAMA CONJUNTOS Y,"CONJUNTO RESIDENCIAL CAMBULOS 1,2,3",12000,0,12000,35-50 min,8.5
238,DIFICIOS SECTOR GRAMA CONJUNTOS Y,"COJUNTO RESIDENCIAL SAN ANGEL 1,2",12000,0,12000,35-50 min,8.5
239,DIFICIOS SECTOR GRAMA CONJUNTOS Y,CONJUNTO PRADROS DE SAN FRANCISCO,12000,0,12000,35-50 min,8.5
240,DIFICIOS SECTOR GRAMA CONJUNTOS Y,"SAN ANGEL 1,2",12000,0,12000,35-50 min,8.5
241,DIFICIOS SECTOR GRAMA CONJUNTOS Y,"LOS CAMBULOS 1,2,3",12000,0,12000,35-50 min,8.5
242,DIFICIOS SECTOR GRAMA CONJUNTOS Y,PANORAMA DEL CAMPO,12000,0,12000,35-50 min,8.5
243,DIFICIOS SECTOR GRAMA CONJUNTOS Y,LA ARENERA,12000,0,12000,35-50 min,8.5
244,SECTOR CAUDAL,CAUDAL,11000,0,11000,35-50 min,8.5
245,SECTOR CAUDAL,CONJUNTO TRIANGULO,11000,0,11000,35-50 min,8.5
246,SECTOR CAUDAL,EDIFICIO MONTEBELLO,11000,0,11000,35-50 min,8.5
247,SECTOR CAUDAL,"TORRES DEL CAUDAL 1,2",11000,0,11000,35-50 min,8.5
248,SECTOR CAUDAL,TERRAZAS DEL LLANO,11000,0,11000,35-50 min,8.5
249,SECTOR CAUDAL,TORRRES CLUB,11000,0,11000,35-50 min,8.5
250,SECTOR CAUDAL,CLUB META,11000,0,11000,35-50 min,8.5
251,SECTOR CAUDAL,EDIFICIO PLAZA,11000,0,11000,35-50 min,8.5
252,SECTOR CAUDAL,ALAMEDA ORIENTAL CAUDAL,11000,0,11000,35-50 min,8.5
253,SECTOR CAUDAL,EDIFICIO COSTA BELLA CAUDAL ALTO,11000,0,11000,35-50 min,8.5
254,SECTOR CAUDAL,EDIDIFICIO AGORA,11000,0,11000,35-50 min,8.5
255,SECTOR CAUDAL,CONJUNTO ARAGUANEY CAUDAL,11000,0,11000,35-50 min,8.5
256,SECTOR CAUDAL,HOTEL DEL LLANO,11000,0,11000,35-50 min,8.5
257,SECTOR CAUDAL,EDIFICIO BELLO HORISONTE CAUDAL,11000,0,11000,35-50 min,8.5
258,SECTOR CAUDAL,CONJUNTO SARARE CAUDAL,11000,0,11000,35-50 min,8.5
259,SECTOR ESTE KIRPAS,VALLES DE ARAGON,15000,0,15000,35-50 min,8.5
260,SECTOR ESTE KIRPAS,GAVIOTAS,15000,0,15000,35-50 min,8.5
261,SECTOR ESTE KIRPAS,FIKUS,15000,0,15000,35-50 min,8.5
262,SECTOR ESTE KIRPAS,VILLAMELIA,15000,0,15000,35-50 min,8.5
263,SECTOR ESTE KIRPAS,ACAPULCO,15000,0,15000,35-50 min,8.5
264,SECTOR ESTE KIRPAS,KIRPAS,15000,0,15000,35-50 min,8.5
265,SECTOR ESTE KIRPAS,VILLA SAMPER,15000,0,15000,35-50 min,8.5
266,SECTOR ESTE KIRPAS,SABANA DE KIRPAS,15000,0,15000,35-50 min,8.5
267,SECTOR ESTE KIRPAS,CAROLINA KIRPAS,15000,0,15000,35-50 min,8.5
268,SECTOR ESTE KIRPAS,MIRADOR DEL LLANO 2,15000,0,15000,35-50 min,8.5
269,SECTOR ESTE KIRPAS,CAVIVIR,15000,0,15000,35-50 min,8.5
270,SECTOR ESTE KIRPAS,SOCIEGO KIRPAS,15000,0,15000,35-50 min,8.5
271,SECTOR ESTE KIRPAS,MALOCAS,15000,0,15000,35-50 min,8.5
272,SECTOR ESTE KIRPAS,METROPOLITANA KIRPAS,15000,0,15000,35-50 min,8.5
273,SECTOR GENERAL,VIVERO BIOAGRICOLA,15000,0,15000,35-50 min,8.5
274,SECTOR GENERAL,SANATONIO,15000,0,15000,35-50 min,8.5
275,SECTOR GENERAL,VILLA MARINA,15000,0,15000,35-50 min,8.5
276,SECTOR GENERAL,BRILLANTE,17000,0,17000,35-50 min,8.5
277,LANCA SECTOR REMANSOS DE ROSA,"LA ROSITA ETAPA 1,2,3,",12000,0,12000,35-50 min,8.5
278,LANCA SECTOR REMANSOS DE ROSA,DOÑA LUZ,12000,0,12000,35-50 min,8.5
279,LANCA SECTOR REMANSOS DE ROSA,PANCANDE,12000,0,12000,35-50 min,8.5
280,LANCA SECTOR REMANSOS DE ROSA,CHORILLANOS,12000,0,12000,35-50 min,8.5
281,LANCA SECTOR REMANSOS DE ROSA,REMANSOS DE ROSABLANCA,12000,0,12000,35-50 min,8.5
282,LANCA SECTOR REMANSOS DE ROSA,CONDOMINIO SAN SEBASTIAN,12000,0,12000,35-50 min,8.5
283,LANCA SECTOR REMANSOS DE ROSA,"CONDOMINIO SANTA MARIA 1,2",12000,0,12000,35-50 min,8.5
284,LANCA SECTOR REMANSOS DE ROSA,SEPTIMA BRIGADA DISTRITO MILITAR,12000,0,12000,35-50 min,8.5
285,LANCA SECTOR REMANSOS DE ROSA,CONJUNTO BULEVAR CODEM,12000,0,12000,35-50 min,8.5
286,LANCA SECTOR REMANSOS DE ROSA,BOSQUE DE ROSABLANCA,12000,0,12000,35-50 min,8.5
287,LANCA SECTOR REMANSOS DE ROSA,CONDOMINIO BOSQUES DE ARRAYANES,12000,0,12000,35-50 min,8.5
288,LANCA SECTOR REMANSOS DE ROSA,RESERVAS DEL BOSQUE,12000,0,12000,35-50 min,8.5
289,LANCA SECTOR REMANSOS DE ROSA,CONJUNTO VILLA EMAUS,12000,0,12000,35-50 min,8.5
290,LANCA SECTOR REMANSOS DE ROSA,"CASIBARE 1,2",12000,0,12000,35-50 min,8.5
291,LANCA SECTOR REMANSOS DE ROSA,CONJUNTO REMANSOS DEL BOSQUE,12000,0,12000,35-50 min,8.5
292,LANCA SECTOR REMANSOS DE ROSA,VILLAS DEL MEDITERRANEO,12000,0,12000,35-50 min,8.5
293,LANCA SECTOR REMANSOS DE ROSA,"SAN SILVESTRE 1,2,",12000,0,12000,35-50 min,8.5
294,LANCA SECTOR REMANSOS DE ROSA,AGUAS CLARAS,13000,0,13000,35-50 min,8.5
295,SECTOR ESPERANSA,"ESPERANZA ETAPA 6,7,8",10000,0,10000,30-40 min,6.0
296,SECTOR ESPERANSA,ESPERANZA ETAPA,10000,0,10000,30-40 min,6.0
297,SECTOR ESPERANSA,BIBLIOTECA GERMAN ARCINIEGAS,10000,0,10000,30-40 min,6.0
