id,sector,barrio,tarifa_base,recargo_distancia,tarifa_total,tiempo_estimado,distancia_aprox_km
63,SECTOR MEDIO,VILLA NIEVES,11000,0,11000,35-50 min,8.5
64,SECTOR GENERAL,DANUVIO,11000,0,11000,35-50 min,8.5
65,SECTOR GENERAL,GAUDALAJARA,11000,0,11000,35-50 min,8.5
66,SECTOR GENERAL,MARACOS,11000,0,11000,35-50 min,8.5
67,SECTOR GENERAL,MI LLANURA,11000,0,11000,35-50 min,8.5
68,SECTOR GENERAL,BELLO HORISONTE,12000,0,12000,35-50 min,8.5
69,SECTOR GENERAL,SAN INGNACIO,11000,0,11000,35-50 min,8.5
70,SECTOR GENERAL,"CANTARRANA 1,2,3,4,",11000,0,11000,35-50 min,8.5
71,SECTOR GENERAL,PARQUE LA LLNURA,11000,0,11000,35-50 min,8.5
72,SECTOR GENERAL,PARQUE SICUANI,11000,0,11000,35-50 min,8.5
73,SECTOR GENERAL,SAUSALITO,11000,0,11000,35-50 min,8.5
74,SECTOR GENERAL,BOCHICA,11000,0,11000,35-50 min,8.5
75,SECTOR GENERAL,CANAIMA,11000,0,11000,35-50 min,8.5
76,SECTOR GENERAL,PORTAL DEL CANAIMA,10000,0,10000,30-40 min,6.0
77,SECTOR GENERAL,SAN NISIDRO,10000,0,10000,30-40 min,6.0
78,SECTOR GENERAL,SANTA INES,9000,0,9000,30-40 min,6.0
79,SECTOR GENERAL,HOTEL ROSADO,9000,0,9000,30-40 min,6.0
80,SECTOR GENERAL,VILLA DEL SOL,9000,0,9000,30-40 min,6.0
81,SECTOR GENERAL,LA MORGUE,11000,0,11000,35-50 min,8.5
82,SECTOR GENERAL,SAN MARCOS,11000,0,11000,35-50 min,8.5
83,SECTOR GENERAL,CONJONTO TOSCANA,11000,0,11000,35-50 min,8.5
84,SECTOR GENERAL,QUINTAS DE TOSCANA,11000,0,11000,35-50 min,8.5
85,SECTOR GENERAL,FLORIDA,11000,0,11000,35-50 min,8.5
86,SECTOR GENERAL,NUEVA FLORESTA,10000,0,10000,30-40 min,6.0
87,SECTOR GENERAL,TEUSACA,10000,0,10000,30-40 min,6.0
88,SECTOR GENERAL,EMBUDO,11000,0,11000,35-50 min,8.5
89,SECTOR GENERAL,SANBENITO,11000,0,11000,35-50 min,8.5
90,SECTOR GENERAL,NUEVO RICAUTE,10000,0,10000,30-40 min,6.0
91,SECTOR GENERAL,PORVENIR,10000,0,10000,30-40 min,6.0
92,SECTOR GENERAL,VIENTE JULIO,10000,0,10000,30-40 min,6.0
93,SECTOR GENERAL,SIMON BOLIVAR,10000,0,10000,30-40 min,6.0
94,SECTOR GENERAL,ANTONIO RICAUTE,10000,0,10000,30-40 min,6.0
95,SECTOR GENERAL,BARRIO NOGALES,10000,0,10000,30-40 min,6.0
96,SECTOR GENERAL,CANEY,10000,0,10000,30-40 min,6.0
97,SECTOR GENERAL,BRISAS DEL CANEY,10000,0,10000,30-40 min,6.0
98,SECTOR GENERAL,AMARAL,10000,0,10000,30-40 min,6.0
99,SECTOR GENERAL,CATATUMBO,11000,0,11000,35-50 min,8.5
100,SECTOR GENERAL,RETIRO,11000,0,11000,35-50 min,8.5
101,SECTOR GENERAL,BUENOS AIRES,10000,0,10000,30-40 min,6.0
102,SECTOR GENERAL,REMANSO,11000,0,11000,35-50 min,8.5
103,SECTOR GENERAL,VIZCAYA,11000,0,11000,35-50 min,8.5
104,SECTOR GENERAL,HOTEL HACARITAMA,11000,0,11000,35-50 min,8.5
105,SECTOR GENERAL,CANCHA RACING,11000,0,11000,35-50 min,8.5
106,SECTOR GENERAL,HACARITAMA,11000,0,11000,35-50 min,8.5
107,SECTOR GENERAL,BARRIO PRIMAVERA,11000,0,11000,35-50 min,8.5
108,SECTOR GENERAL,PARQUE PRIMAVERA,11000,0,11000,35-50 min,8.5
109,SECTOR GENERAL,CIUDADELA EL DIVINO NIÑO,11000,0,11000,35-50 min,8.5
110,SECTOR GENERAL,LAS FERIAS,11000,0,11000,35-50 min,8.5
111,SECTOR GENERAL,GAITAN,10000,0,10000,30-40 min,6.0
112,SECTOR GENERAL,SAN GREGORIO,10000,0,10000,30-40 min,6.0
113,SECTOR CEREO UNO,MAIZARO,10000,0,10000,30-40 min,6.0
114,CONJUNTOS Y CONDONINIOS MEDIO,"CONDOMINIO DUARY 1,2",11000,0,11000,35-50 min,8.5
115,CONJUNTOS Y CONDONINIOS MEDIO,CERRO CAMPESTRE ALTO,11000,0,11000,35-50 min,8.5
116,CONJUNTOS Y CONDONINIOS MEDIO,CERRO CAMPESTRE BAJO,11000,0,11000,35-50 min,8.5
117,CONJUNTOS Y CONDONINIOS MEDIO,CONDOMINIO BOSQUES DE VIZCAYA,11000,0,11000,35-50 min,8.5
118,CONJUNTOS Y CONDONINIOS MEDIO,CONDOMINIO PORTAL DEL MOLINO,11000,0,11000,35-50 min,8.5
119,CONJUNTOS Y CONDONINIOS MEDIO,RESERVAS DEL VIZCAYA,11000,0,11000,35-50 min,8.5
120,CONJUNTOS Y CONDONINIOS MEDIO,"CONJUNTO LOS ALMENDROS 1,2",11000,0,11000,35-50 min,8.5
121,CONJUNTOS Y CONDONINIOS MEDIO,CAMINOS DE SEVILLA,11000,0,11000,35-50 min,8.5
122,CONJUNTOS Y CONDONINIOS MEDIO,LLANO HERMOSO,11000,0,11000,35-50 min,8.5
123,CONJUNTOS Y CONDONINIOS MEDIO,"CONJUNTO BONNANZA 1,2",9000,0,9000,30-40 min,6.0
124,CONJUNTOS Y CONDONINIOS MEDIO,RINCON DEL LLANO,9000,0,9000,30-40 min,6.0
125,CONJUNTOS Y CONDONINIOS MEDIO,TORRES DEL MEDITERRENO,9000,0,9000,30-40 min,6.0
126,SECTOR TERMINAL,TERMINAL DE TRANSPORTE,13000,0,13000,35-50 min,8.5
127,SECTOR TERMINAL,"QUINTA DE MORELIA 1,2,3",13000,0,13000,35-50 min,8.5
128,SECTOR TERMINAL,CONDOMINIO VILLAVENTO,13000,0,13000,35-50 min,8.5
129,SECTOR TERMINAL,CONDOMINIO CIUDAD REAL,13000,0,13000,35-50 min,8.5
130,SECTOR TERMINAL,TORRES DE PRADERA,13000,0,13000,35-50 min,8.5
131,SECTOR TERMINAL,CONDOMINIO VILLA VALERIA,13000,0,13000,35-50 min,8.5
132,SECTOR GENERAL,CONDOMINIO CANAGUAY,13000,0,13000,35-50 min,8.5
133,SECTOR GENERAL,JARDINES DE SANTORINE,13000,0,13000,35-50 min,8.5
134,SECTOR GENERAL,LLANO REAL CLUB HOUSE,13000,0,13000,35-50 min,8.5
135,SECTOR GENERAL,PALMAS DE VALLARTA,13000,0,13000,35-50 min,8.5
136,SECTOR GENERAL,CONJUNTO TERRABELA,13000,0,13000,35-50 min,8.5
137,SECTOR GENERAL,BOSQUES DE MORELIA,13000,0,13000,35-50 min,8.5
138,SECTOR GENERAL,"NUEVA ESPERANZA 1,2",13000,0,13000,35-50 min,8.5
139,SECTOR GENERAL,CONDOMINIO SIENDA MANOY,13000,0,13000,35-50 min,8.5
140,SECTOR GENERAL,QUINTAS DE SANTA CLARA,13000,0,13000,35-50 min,8.5
141,SECTOR GENERAL,BARRIO VILLA DEL ALCARABAN,13000,0,13000,35-50 min,8.5
142,SECTOR GENERAL,URBANIZACION CALATRABA,13000,0,13000,35-50 min,8.5
143,SECTOR GENERAL,TERRA VERDE,13000,0,13000,35-50 min,8.5
144,SECTOR GENERAL,ALAMEDA DEL BOSQUE,13000,0,13000,35-50 min,8.5
145,SECTOR GENERAL,REMANSOS DEL LLANO,13000,0,13000,35-50 min,8.5
146,SECTOR GENERAL,SAN GERARDO,13000,0,13000,35-50 min,8.5
147,SECTOR GENERAL,TERRA VELA,13000,0,13000,35-50 min,8.5
148,SECTOR AMARILO,AMARILO MORICHAL,15000,0,15000,35-50 min,8.5
149,SECTOR AMARILO,AMARILO CIMARON,15000,0,15000,35-50 min,8.5
150,SECTOR AMARILO,AMARILO ALBORADA,15000,0,15000,35-50 min,8.5
151,SECTOR AMARILO,AMARILO PIEDEMONTE,15000,0,15000,35-50 min,8.5
152,SECTOR AMARILO,AMARILO ARAUCO,15000,0,15000,35-50 min,8.5
153,SECTOR AMARILO,AMARILO ZAINOS,15000,0,15000,35-50 min,8.5
154,SECTOR AMARILO,"AMARILO PASOLLONO 1,2,3,4",15000,0,15000,35-50 min,8.5
155,SECTOR AMARILO,AMARILO ALCARABN,15000,0,15000,35-50 min,8.5
156,SECTOR AMARILO,AMARILO MAPIRE,15000,0,15000,35-50 min,8.5
157,SECTOR AMARILO,AMARILO OCARROS,15000,0,15000,35-50 min,8.5
158,SECTOR AMARILO,AMARILO ARBOLEDA CAMPESTRE,15000,0,15000,35-50 min,8.5
159,SECTOR AMARILO,AMARILO PRADO VERDE,15000,0,15000,35-50 min,8.5
160,SECTOR AMARILO,AMARILO ARBOLEDA CAMPESTRE IV 4,15000,0,15000,35-50 min,8.5
161,SECTOR AMARILO,"AMARILO LLANO ALTO 1,2,3,4",15000,0,15000,35-50 min,8.5
162,SECTOR AMARILO,VILLA HERMOSA,14000,0,14000,35-50 min,8.5
163,SECTOR AMARILO,CONDOMINIO CAMPSTRE CARACOLI,17000,0,17000,35-50 min,8.5
164,SECTOR AMARILO,GIMNASIO LOS ALCAZARES,17000,0,17000,35-50 min,8.5
165,SECTOR AMARILO,LAS MERCEDES,17000,0,17000,35-50 min,8.5
166,SECTOR LOS CENTAUROS,"MULTIFAMILIARES CENTAUROS BLOQUE A,B,C,D",15000,0,15000,35-50 min,8.5
167,SECTOR LOS CENTAUROS,PORTALES DE GRATAMIRA,15000,0,15000,35-50 min,8.5
168,SECTOR LOS CENTAUROS,BALCONES DE GRATAMIRA,15000,0,15000,35-50 min,8.5
169,SECTOR GENERAL,"TORRES DE SALERMO 1,2",15000,0,15000,35-50 min,8.5
170,SECTOR GENERAL,CONDOMINIO SANTA ANA,15000,0,15000,35-50 min,8.5
171,SECTOR GENERAL,CONDOMINIO LA FONTANA,15000,0,15000,35-50 min,8.5
172,SECTOR GENERAL,CONDOMINIO SANTA PAULA,15000,0,15000,35-50 min,8.5
173,SECTOR GENERAL,PRADOS DE MARICURE,15000,0,15000,35-50 min,8.5
174,SECTOR GENERAL,UNIVERSIDAD UNIMINUTO,15000,0,15000,35-50 min,8.5
175,SECTOR GENERAL,CANCHA SINTETICA QUARZO,15000,0,15000,35-50 min,8.5
176,SECTOR GENERAL,RENAUULT CASATORO,14000,0,14000,35-50 min,8.5
177,SECTOR GENERAL,CHEVROLET,14000,0,14000,35-50 min,8.5
178,SECTOR GENERAL,NISSAN,14000,0,14000,35-50 min,8.5
179,SECTOR GENERAL,SUZUKI ALCALA MOTOR,14000,0,14000,35-50 min,8.5
180,SECTOR GENERAL,CANCHA MONACO,14000,0,14000,35-50 min,8.5
181,SECTOR GENERAL,BAR TERRAZA,14000,0,14000,35-50 min,8.5
182,SECTOR BARZAL,7 DE AGOSTO,10000,0,10000,30-40 min,6.0
183,SECTOR BARZAL,BARZAL BAJO,10000,0,10000,30-40 min,6.0
184,SECTOR BARZAL,BARZAL ALTO,10000,0,10000,30-40 min,6.0
185,SECTOR BARZAL,CLUB VILLAVICENCIO,10000,0,10000,30-40 min,6.0
186,SECTOR BARZAL,MESETAS,11000,0,11000,35-50 min,8.5
187,SECTOR BARZAL,ELECTRIFICADORA EMSA,10000,0,10000,30-40 min,6.0
188,SECTOR BARZAL,BALATA,10000,0,10000,30-40 min,6.0
189,SECTOR BARZAL,CAMOA,10000,0,10000,30-40 min,6.0
190,SECTOR BARZAL,SALLE,9000,0,9000,30-40 min,6.0
191,SECTOR BARZAL,POZO VEIENTE,10000,0,10000,30-40 min,6.0
192,SECTOR BARZAL,RECODO BARZAL,10000,0,10000,30-40 min,6.0
193,SECTOR BARZAL,AZOTEA,11000,0,11000,35-50 min,8.5
194,SECTOR SALUD BARZAL,HOSPITAL DEPARTAMENTAL,10000,0,10000,30-40 min,6.0
195,SECTOR SALUD BARZAL,HOSPITAL DE LA GENTE,10000,0,10000,30-40 min,6.0
196,SECTOR SALUD BARZAL,LIGA CONTRA EL CANCER,11000,0,11000,35-50 min,8.5
197,SECTOR SALUD BARZAL,SOMOS,8000,0,8000,25-35 min,4.5
198,SECTOR SALUD BARZAL,CLINICA PRIMAVERA,11000,0,11000,35-50 min,8.5
199,SECTOR SALUD BARZAL,CLINICA META,10000,0,10000,30-40 min,6.0
200,SECTOR SALUD BARZAL,NUEVA CLINICA BARZAL,10000,0,10000,30-40 min,6.0
201,SECTOR GENERAL,SERVIMEDICOS,10000,0,10000,30-40 min,6.0
202,SECTOR GENERAL,SANITAS,10000,0,10000,30-40 min,6.0
203,SECTOR GENERAL,CAJACOPI BARZAL,10000,0,10000,30-40 min,6.0
204,SECTOR GENERAL,CLINICA CARDIOVASCULAR,10000,0,10000,30-40 min,6.0
205,SECTOR GENERAL,SALUDA TOTAL,10000,0,10000,30-40 min,6.0
206,SECTOR GENERAL,CAPILLAS DE LA FE,10000,0,10000,30-40 min,6.0
207,SECTOR GENERAL,IPS MONTANO MEDICAL BUQUE,10000,0,10000,30-40 min,6.0
208,SECTOR GENERAL,IPS CUIDAR BUQUE,10000,0,10000,30-40 min,6.0
209,SECTOR GENERAL,IPS CENTRO MEDICO DE REHABILITACION,10000,0,10000,30-40 min,6.0
210,SECTOR GENERAL,IPS CENTRO TERAPEUTICO INTEGRAL,10000,0,10000,30-40 min,6.0
211,SECTOR GENERAL,LABORATORIO CLINICO,10000,0,10000,30-40 min,6.0
212,SECTOR GENERAL,UNIDAD AMBULATORIA DE ALTA COMPLEJI,10000,0,10000,30-40 min,6.0
213,SECTOR GENERAL,IPS MULTISALUD,10000,0,10000,30-40 min,6.0
214,SECTOR GENERAL,IPS PREVIS,10000,0,10000,30-40 min,6.0
215,SECTOR GENERAL,IPS REHABILITAR,10000,0,10000,30-40 min,6.0
216,SECTOR GENERAL,IPS SANTA BARBARA,10000,0,10000,30-40 min,6.0
217,SECTOR GENERAL,CLINICA OCULAR BUQUE,10000,0,10000,30-40 min,6.0
218,SECTOR MINIMA GRAMA,EMPORIO,8000,0,8000,25-35 min,4.5
219,SECTOR MINIMA GRAMA,TRIUNFO,8000,0,8000,25-35 min,4.5
220,SECTOR MINIMA GRAMA,GALAN,8000,0,8000,25-35 min,4.5
221,SECTOR MINIMA GRAMA,ALCACERES,9000,0,9000,30-40 min,6.0
222,SECTOR MINIMA GRAMA,ESMERALDA,9000,0,9000,30-40 min,6.0
223,SECTOR MINIMA GRAMA,GRAMA,9000,0,9000,30-40 min,6.0
224,SECTOR MINIMA GRAMA,ESCUELA DE CARABINEROS,8000,0,8000,25-35 min,4.5
225,SECTOR MINIMA GRAMA,DOCE DE OCTUBRE,9000,0,9000,30-40 min,6.0
226,SECTOR MINIMA GRAMA,SANTA JOSEFA MILITAR,9000,0,9000,30-40 min,6.0
227,SECTOR MINIMA GRAMA,SAN FELIPE,9000,0,9000,30-40 min,6.0
228,SECTOR MINIMA GRAMA,PANORAMA,9000,0,9000,30-40 min,6.0
229,SECTOR MINIMA GRAMA,VIRREY,9000,0,9000,30-40 min,6.0
230,SECTOR MINIMA GRAMA,CAMPIÑA,10000,0,10000,30-40 min,6.0
231,SECTOR MINIMA GRAMA,CHAPINERO BAJO,10000,0,10000,30-40 min,6.0
232,SECTOR MINIMA GRAMA,CHAPINERO ALTO,10000,0,10000,30-40 min,6.0
233,SECTOR MINIMA GRAMA,NUEVA GRANADA,10000,0,10000,30-40 min,6.0
234,SECTOR MINIMA GRAMA,RONDINELA,10000,0,10000,30-40 min,6.0
235,SECTOR GENERAL,PRADERA,9000,0,9000,30-40 min,6.0
236,SECTOR MINIMA GRAMA CONJUNTOS Y EDIFICIOS,CONDOMINIO PUERTA DEL SOL,9000,0,9000,30-40 min,6.0
237,SECTOR MINIMA GRAMA CONJUNTOS Y EDIFICIOS,"CONJUNTO RESIDENCIAL CAMBULOS 1,2,3",9000,0,9000,30-40 min,6.0
238,SECTOR MINIMA GRAMA CONJUNTOS Y EDIFICIOS,"COJUNTO RESIDENCIAL SAN ANGEL 1,2",9000,0,9000,30-40 min,6.0
239,SECTOR MINIMA GRAMA CONJUNTOS Y EDIFICIOS,CONJUNTO PRADROS DE SAN FRANCISCO,9000,0,9000,30-40 min,6.0
240,SECTOR MINIMA GRAMA CONJUNTOS Y EDIFICIOS,"SAN ANGEL 1,2",9000,0,9000,30-40 min,6.0
241,SECTOR MINIMA GRAMA CONJUNTOS Y EDIFICIOS,"LOS CAMBULOS 1,2,3",9000,0,9000,30-40 min,6.0
242,SECTOR MINIMA GRAMA CONJUNTOS Y EDIFICIOS,PANORAMA DEL CAMPO,9000,0,9000,30-40 min,6.0
243,SECTOR MINIMA GRAMA CONJUNTOS Y EDIFICIOS,LA ARENERA,9000,0,9000,30-40 min,6.0
244,SECTOR MINIMA CAUDAL,CAUDAL,8000,0,8000,25-35 min,4.5
245,SECTOR MINIMA CAUDAL,CONJUNTO TRIANGULO,8000,0,8000,25-35 min,4.5
246,SECTOR MINIMA CAUDAL,EDIFICIO MONTEBELLO,8000,0,8000,25-35 min,4.5
247,SECTOR MINIMA CAUDAL,"TORRES DEL CAUDAL 1,2",8000,0,8000,25-35 min,4.5
248,SECTOR MINIMA CAUDAL,TERRAZAS DEL LLANO,8000,0,8000,25-35 min,4.5
249,SECTOR MINIMA CAUDAL,TORRRES CLUB,8000,0,8000,25-35 min,4.5
250,SECTOR MINIMA CAUDAL,CLUB META,8000,0,8000,25-35 min,4.5
251,SECTOR MINIMA CAUDAL,EDIFICIO PLAZA,8000,0,8000,25-35 min,4.5
252,SECTOR MINIMA CAUDAL,ALAMEDA ORIENTAL CAUDAL,8000,0,8000,25-35 min,4.5
253,SECTOR MINIMA CAUDAL,EDIFICIO COSTA BELLA CAUDAL ALTO,8000,0,8000,25-35 min,4.5
254,SECTOR MINIMA CAUDAL,EDIDIFICIO AGORA,8000,0,8000,25-35 min,4.5
255,SECTOR MINIMA CAUDAL,CONJUNTO ARAGUANEY CAUDAL,8000,0,8000,25-35 min,4.5
256,SECTOR MINIMA CAUDAL,HOTEL DEL LLANO,8000,0,8000,25-35 min,4.5
257,SECTOR MINIMA CAUDAL,EDIFICIO BELLO HORISONTE CAUDAL,8000,0,8000,25-35 min,4.5
258,SECTOR MINIMA CAUDAL,CONJUNTO SARARE CAUDAL,8000,0,8000,25-35 min,4.5
259,SECTOR ESTE KIRPAS,VALLES DE ARAGON,16000,0,16000,35-50 min,8.5
260,SECTOR ESTE KIRPAS,GAVIOTAS,16000,0,16000,35-50 min,8.5
261,SECTOR ESTE KIRPAS,FIKUS,16000,0,16000,35-50 min,8.5
262,SECTOR ESTE KIRPAS,VILLAMELIA,16000,0,16000,35-50 min,8.5
263,SECTOR ESTE KIRPAS,ACAPULCO,16000,0,16000,35-50 min,8.5
264,SECTOR ESTE KIRPAS,KIRPAS,16000,0,16000,35-50 min,8.5
265,SECTOR ESTE KIRPAS,VILLA SAMPER,16000,0,16000,35-50 min,8.5
266,SECTOR ESTE KIRPAS,SABANA DE KIRPAS,16000,0,16000,35-50 min,8.5
267,SECTOR ESTE KIRPAS,CAROLINA KIRPAS,16000,0,16000,35-50 min,8.5
268,SECTOR ESTE KIRPAS,MIRADOR DEL LLANO 2,16000,0,16000,35-50 min,8.5
269,SECTOR ESTE KIRPAS,CAVIVIR,16000,0,16000,35-50 min,8.5
270,SECTOR ESTE KIRPAS,SOCIEGO KIRPAS,16000,0,16000,35-50 min,8.5
271,SECTOR ESTE KIRPAS,MALOCAS,16000,0,16000,35-50 min,8.5
272,SECTOR ESTE KIRPAS,METROPOLITANA KIRPAS,16000,0,16000,35-50 min,8.5
273,SECTOR GENERAL,VIVERO BIOAGRICOLA,16000,0,16000,35-50 min,8.5
274,SECTOR GENERAL,SANATONIO,16000,0,16000,35-50 min,8.5
275,SECTOR GENERAL,VILLA MARINA,16000,0,16000,35-50 min,8.5
276,SECTOR GENERAL,BRILLANTE,17000,0,17000,35-50 min,8.5
277,SECTOR REMANSOS DE ROSABLANCA,"LA ROSITA ETAPA 1,2,3,",14000,0,14000,35-50 min,8.5
278,SECTOR REMANSOS DE ROSABLANCA,DOÑA LUZ,14000,0,14000,35-50 min,8.5
279,SECTOR REMANSOS DE ROSABLANCA,PANCANDE,14000,0,14000,35-50 min,8.5
280,SECTOR REMANSOS DE ROSABLANCA,CHORILLANOS,14000,0,14000,35-50 min,8.5
281,SECTOR REMANSOS DE ROSABLANCA,REMANSOS DE ROSABLANCA,14000,0,14000,35-50 min,8.5
282,SECTOR REMANSOS DE ROSABLANCA,CONDOMINIO SAN SEBASTIAN,14000,0,14000,35-50 min,8.5
283,SECTOR REMANSOS DE ROSABLANCA,"CONDOMINIO SANTA MARIA 1,2",14000,0,14000,35-50 min,8.5
284,SECTOR REMANSOS DE ROSABLANCA,SEPTIMA BRIGADA DISTRITO MILITAR,14000,0,14000,35-50 min,8.5
285,SECTOR REMANSOS DE ROSABLANCA,CONJUNTO BULEVAR CODEM,14000,0,14000,35-50 min,8.5
286,SECTOR REMANSOS DE ROSABLANCA,BOSQUE DE ROSABLANCA,14000,0,14000,35-50 min,8.5
287,SECTOR REMANSOS DE ROSABLANCA,CONDOMINIO BOSQUES DE ARRAYANES,14000,0,14000,35-50 min,8.5
288,SECTOR REMANSOS DE ROSABLANCA,RESERVAS DEL BOSQUE,14000,0,14000,35-50 min,8.5
289,SECTOR REMANSOS DE ROSABLANCA,CONJUNTO VILLA EMAUS,14000,0,14000,35-50 min,8.5
290,SECTOR REMANSOS DE ROSABLANCA,"CASIBARE 1,2",14000,0,14000,35-50 min,8.5
291,SECTOR REMANSOS DE ROSABLANCA,CONJUNTO REMANSOS DEL BOSQUE,14000,0,14000,35-50 min,8.5
292,SECTOR REMANSOS DE ROSABLANCA,VILLAS DEL MEDITERRANEO,14000,0,14000,35-50 min,8.5
293,SECTOR REMANSOS DE ROSABLANCA,"SAN SILVESTRE 1,2,",14000,0,14000,35-50 min,8.5
294,SECTOR REMANSOS DE ROSABLANCA,AGUAS CLARAS,14000,0,14000,35-50 min,8.5
295,SECTOR ESPERANSA,"ESPERANZA ETAPA 6,7,8",11000,0,11000,35-50 min,8.5
